prec_no,block_no,name,kind,pref_name,total_hot_days,mean_hot_days,max_hot_days,years_with_data,coverage,name_norm,amedas_code,kjName,knName,lat,lon,alt
32,0188,五城目,a,秋田県,34.0,3.4,16.0,10,1.0,五城目,32296,五城目,ゴジョウメ,39.93833333333333,140.115,6
67,0683,東広島,a,広島県,34.0,3.4,7.0,10,1.0,東広島,67376,東広島,ヒガシヒロシマ,34.416666666666664,132.7,224
34,0244,築館,a,宮城県,34.0,3.4,11.0,10,1.0,築館,34111,築館,ツキダテ,38.735,141.005,25
36,1031,西会津,a,福島県,34.0,3.4,12.0,10,1.0,西会津,36251,西会津,ニシアイヅ,37.58833333333333,139.65666666666667,165
36,0285,相馬,a,福島県,34.0,3.4,8.0,10,1.0,相馬,36151,相馬,ソウマ,37.78333333333333,140.925,9
54,0532,柏崎,a,新潟県,34.0,3.4,8.0,10,1.0,柏崎,54541,柏崎,カシワザキ,37.35166666666667,138.55333333333334,7
87,47822,延岡,s,宮崎県,33.0,3.3,14.0,10,1.0,延岡,87141,延岡,ノベオカ,32.58166666666666,131.65666666666667,19
56,0566,羽咋,a,石川県,33.0,3.3,10.0,10,1.0,羽咋,56176,羽咋,ハクイ,36.89333333333333,136.77666666666667,15
35,0278,高峰,a,山形県,33.0,3.3,13.0,10,1.0,高峰,35541,高峰,タカミネ,37.99,139.95333333333335,260
83,0808,佐伯,a,大分県,33.0,3.3,15.0,10,1.0,佐伯,83401,佐伯,サイキ,32.95,131.90166666666667,2
88,0883,東市来,a,鹿児島県,33.0,3.3,11.0,10,1.0,東市来,88261,東市来,ヒガシイチキ,31.668333333333333,130.32833333333335,40
62,1471,関空島,a,大阪府,33.0,3.3,9.0,10,1.0,関空島,62101,関空島,カンクウジマ：関西国際空港,34.43333333333333,135.23166666666665,5
84,0814,松浦,a,長崎県,32.0,3.2,12.0,10,1.0,松浦,84183,松浦,マツウラ,33.34166666666667,129.71166666666667,14
65,1063,清水,a,和歌山県,32.0,3.2,10.0,10,1.0,清水,65121,清水,シミズ,34.086666666666666,135.425,240
35,0262,金山,a,山形県,31.0,3.1,10.0,10,1.0,金山,35116,金山,カネヤマ,38.87833333333333,140.33166666666668,170
82,1590,空港北町,a,福岡県,30.0,3.0,13.0,10,1.0,空港北町,82068,空港北町,クウコウキタマチ：北九州空港,33.845,131.035,7
81,0778,宇部,a,山口県,30.0,3.0,11.0,10,1.0,宇部,81436,宇部,ウベ：山口宇部空港,33.93,131.27833333333334,5
35,1465,浜中,a,山形県,30.0,3.0,13.0,10,1.0,浜中,35086,浜中,ハマナカ：庄内空港,38.81166666666667,139.78666666666666,22
20,0109,足寄,a,十勝地方,30.0,3.0,7.0,10,1.0,足寄,20276,足寄,アショロ,43.24333333333333,143.55333333333334,90
88,0895,内之浦,a,鹿児島県,29.0,2.9,8.0,10,1.0,内之浦,88506,内之浦,ウチノウラ,31.276666666666667,131.055,8
83,1237,杵築,a,大分県,29.0,2.9,7.0,10,1.0,杵築,83121,杵築,キツキ,33.416666666666664,131.59666666666666,5
31,0166,弘前,a,青森県,29.0,2.9,12.0,10,1.0,弘前,31461,弘前,ヒロサキ,40.611666666666665,140.455,30
54,0544,湯沢,a,新潟県,29.0,2.9,9.0,10,1.0,湯沢,54841,湯沢,ユザワ,36.94166666666667,138.81,340
33,0239,千厩,a,岩手県,29.0,2.9,9.0,10,1.0,千厩,33921,千厩,センマヤ,38.92166666666667,141.33,120
35,0275,長井,a,山形県,28.0,2.8,12.0,10,1.0,長井,35456,長井,ナガイ,38.105,140.015,210
32,0196,本荘,a,秋田県,28.0,2.8,11.0,10,1.0,本荘,32571,本荘,ホンジョウ,39.36,140.055,11
33,47584,盛岡,s,岩手県,28.0,2.8,9.0,10,1.0,盛岡,33431,盛岡,モリオカ,39.69833333333333,141.165,155
88,0936,志布志,a,鹿児島県,28.0,2.8,10.0,10,1.0,志布志,88406,志布志,シブシ,31.47833333333333,131.095,70
48,0417,木曽福島,a,長野県,28.0,2.8,8.0,10,1.0,木曽福島,48606,木曽福島,キソフクシマ,35.84,137.68833333333333,750
73,0741,久万,a,愛媛県,28.0,2.8,10.0,10,1.0,久万,73276,久万,クマ,33.663333333333334,132.895,511
36,0299,郡山,a,福島県,28.0,2.8,7.0,10,1.0,郡山,36476,郡山,コオリヤマ,37.36833333333333,140.33,249
17,0074,北見,a,網走・北見・紋別地方,28.0,2.8,8.0,10,1.0,北見,17521,北見,キタミ,43.776666666666664,143.84166666666667,104
81,0942,柳井,a,山口県,28.0,2.8,15.0,10,1.0,柳井,81481,柳井,ヤナイ,33.958333333333336,132.11333333333334,3
64,0633,大宇陀,a,奈良県,28.0,2.8,6.0,10,1.0,大宇陀,64101,大宇陀,オオウダ,34.48833333333334,135.93166666666667,349
36,1607,山田,a,福島県,27.0,2.7,10.0,10,1.0,山田,36836,山田,ヤマダ,36.93333333333333,140.73333333333332,25
68,1474,高津,a,島根県,27.0,2.7,8.0,10,1.0,高津,68456,高津,タカツ：石見空港,34.675,131.79,54
33,1206,住田,a,岩手県,27.0,2.7,12.0,10,1.0,住田,33801,住田,スミタ,39.141666666666666,141.57333333333332,80
63,1227,三木,a,兵庫県,27.0,2.7,9.0,10,1.0,三木,63461,三木,ミキ,34.776666666666664,135.01333333333332,145
84,1138,有川,a,長崎県,27.0,2.7,12.0,10,1.0,有川,84341,有川,アリカワ,32.98166666666667,129.11833333333334,11
34,0246,志津川,a,宮城県,27.0,2.7,14.0,10,1.0,志津川,34186,志津川,シヅガワ,38.681666666666665,141.44833333333332,39
67,1606,呉市蒲刈,a,広島県,27.0,2.7,11.0,10,1.0,呉市蒲刈,67576,呉市蒲刈,クレシカマガリ,34.165,132.74833333333333,48
33,0228,大迫,a,岩手県,27.0,2.7,8.0,10,1.0,大迫,33581,大迫,オオハサマ,39.47,141.27833333333334,150
71,1604,海陽,a,徳島県,27.0,2.7,6.0,10,1.0,海陽,71291,海陽,カイヨウ,33.611666666666665,134.355,5
67,0676,大朝,a,広島県,26.0,2.6,7.0,10,1.0,大朝,67151,大朝,オオアサ,34.76833333333333,132.46333333333334,399
32,1035,大潟,a,秋田県,26.0,2.6,11.0,10,1.0,大潟,32287,大潟,オオガタ,40.0,139.95,-3
88,0879,中甑,a,鹿児島県,26.0,2.6,11.0,10,1.0,中甑,88131,中甑,ナカコシキ,31.835,129.86666666666667,10
83,0810,蒲江,a,大分県,26.0,2.6,8.0,10,1.0,蒲江,83476,蒲江,カマエ,32.795,131.92333333333335,2
20,47417,帯広,s,十勝地方,26.0,2.6,6.0,10,1.0,帯広,20432,帯広,オビヒロ,42.92166666666667,143.21166666666667,38
35,0264,狩川,a,山形県,26.0,2.6,15.0,10,1.0,狩川,35146,狩川,カリカワ,38.8,139.97333333333333,17
20,0112,本別,a,十勝地方,26.0,2.6,5.0,10,1.0,本別,20341,本別,ホンベツ,43.13166666666667,143.6,67
73,1521,松山南吉田,a,愛媛県,26.0,2.6,7.0,10,1.0,松山南吉田,73168,松山南吉田,マツヤマミナミヨシダ：松山空港,33.82666666666667,132.69833333333332,4
74,47897,宿毛,s,高知県,26.0,2.6,5.0,10,1.0,宿毛,74447,宿毛,スクモ,32.905,132.71666666666667,21
56,0567,かほく,a,石川県,25.0,2.5,5.0,10,1.0,かほく,56186,かほく,カホク,36.711666666666666,136.69166666666666,42
81,47762,下関,s,山口県,25.0,2.5,8.0,10,1.0,下関,81428,下関,シモノセキ,33.94833333333333,130.925,3
87,47835,油津,s,宮崎県,25.0,2.5,9.0,10,1.0,油津,87492,油津,アブラツ,31.578333333333333,131.40666666666667,3
68,47755,浜田,s,島根県,25.0,2.5,7.0,10,1.0,浜田,68376,浜田,ハマダ,34.89666666666667,132.07,19
63,1337,南淡,a,兵庫県,25.0,2.5,9.0,10,1.0,南淡,63588,南淡,ナンダン,34.218333333333334,134.72,5
50,47668,網代,s,静岡県,24.0,2.4,12.0,10,1.0,網代,50281,網代,アジロ,35.045,139.09166666666667,67
56,0973,白山河内,a,石川県,24.0,2.4,8.0,10,1.0,白山河内,56286,白山河内,ハクサンカワチ,36.39666666666667,136.62,136
34,0249,鹿島台,a,宮城県,24.0,2.4,10.0,10,1.0,鹿島台,34276,鹿島台,カシマダイ,38.46,141.09166666666667,3
51,0470,豊橋,a,愛知県,24.0,2.4,7.0,10,1.0,豊橋,51331,豊橋,トヨハシ,34.75,137.34166666666667,3
33,0227,花巻,a,岩手県,24.0,2.4,7.0,10,1.0,花巻,33576,花巻,ハナマキ：花巻空港,39.428333333333335,141.135,90
34,0243,川渡,a,宮城県,23.0,2.3,8.0,10,1.0,川渡,34096,川渡,カワタビ,38.74333333333333,140.76,170
32,0183,能代,a,秋田県,23.0,2.3,11.0,10,1.0,能代,32111,能代,ノシロ,40.19833333333333,140.03166666666667,6
50,0456,松崎,a,静岡県,23.0,2.3,11.0,10,1.0,松崎,50491,松崎,マツザキ,34.755,138.78333333333333,4
54,0518,両津,a,新潟県,23.0,2.3,12.0,10,1.0,両津,54166,両津,リョウツ,38.07333333333333,138.44,2
74,1249,後免,a,高知県,23.0,2.3,6.0,10,1.0,後免,74187,後免,ゴメン,33.59,133.64333333333335,12
32,1131,阿仁合,a,秋田県,22.0,2.2,7.0,10,1.0,阿仁合,32311,阿仁合,アニアイ,39.99333333333333,140.40333333333334,120
52,1313,黒川,a,岐阜県,22.0,2.2,10.0,10,1.0,黒川,52482,黒川,クロカワ,35.598333333333336,137.31833333333333,517
87,0872,串間,a,宮崎県,22.0,2.2,6.0,10,1.0,串間,87501,串間,クシマ,31.465,131.22,20
36,0297,只見,a,福島県,22.0,2.2,6.0,10,1.0,只見,36426,只見,タダミ,37.343333333333334,139.31333333333333,377
17,0079,美幌,a,網走・北見・紋別地方,21.0,2.1,9.0,10,1.0,美幌,17631,美幌,ビホロ,43.77,144.17166666666665,60
32,1511,雄和,a,秋田県,21.0,2.1,11.0,10,1.0,雄和,32451,雄和,ユウワ：秋田空港,39.615,140.21833333333333,93
33,1128,紫波,a,岩手県,21.0,2.1,6.0,10,1.0,紫波,33501,紫波,シワ,39.54666666666667,141.12666666666667,125
17,0082,津別,a,網走・北見・紋別地方,21.0,2.1,8.0,10,1.0,津別,17717,津別,ツベツ,43.70166666666667,144.03333333333333,100
81,0772,豊田,a,山口県,21.0,2.1,8.0,10,1.0,豊田,81266,豊田,トヨタ,34.18666666666667,131.07666666666665,40
87,0859,高鍋,a,宮崎県,21.0,2.1,9.0,10,1.0,高鍋,87293,高鍋,タカナベ,32.123333333333335,131.475,57
33,1033,山田,a,岩手県,21.0,2.1,8.0,10,1.0,山田,33616,山田,ヤマダ,39.45,141.95666666666668,24
44,0370,江戸川臨海,a,東京都,21.0,2.1,9.0,10,1.0,江戸川臨海,44136,江戸川臨海,エドガワリンカイ,35.638333333333335,139.86333333333334,5
17,0070,佐呂間,a,網走・北見・紋別地方,20.0,2.0,6.0,10,1.0,佐呂間,17316,佐呂間,サロマ,44.01833333333333,143.76,54
17,1209,境野,a,網走・北見・紋別地方,20.0,2.0,8.0,10,1.0,境野,17607,境野,サカイノ,43.70666666666666,143.64333333333335,184
31,0164,五所川原,a,青森県,20.0,2.0,9.0,10,1.0,五所川原,31296,五所川原,ゴショガワラ,40.80833333333333,140.45833333333334,9
36,1129,川内,a,福島県,20.0,2.0,9.0,10,1.0,川内,36501,川内,カワウチ,37.336666666666666,140.80833333333334,410
50,0457,稲取,a,静岡県,19.0,1.9,8.0,10,1.0,稲取,50506,稲取,イナトリ,34.781666666666666,139.04833333333335,130
88,47823,阿久根,s,鹿児島県,19.0,1.9,5.0,10,1.0,阿久根,88061,阿久根,アクネ,32.026666666666664,130.2,40
33,47585,宮古,s,岩手県,19.0,1.9,6.0,10,1.0,宮古,33472,宮古,ミヤコ,39.64666666666667,141.965,43
49,1023,大泉,a,山梨県,19.0,1.9,4.0,10,1.0,大泉,49036,大泉,オオイズミ,35.861666666666665,138.38666666666666,867
17,1460,女満別,a,網走・北見・紋別地方,19.0,1.9,7.0,10,1.0,女満別,17531,女満別,メマンベツ：女満別空港,43.88,144.16333333333333,33
35,1040,鼠ケ関,a,山形県,19.0,1.9,8.0,10,1.0,鼠ケ関,35246,鼠ケ関,ネズガセキ,38.56666666666667,139.55166666666668,18
54,0995,粟島,a,新潟県,19.0,1.9,10.0,10,1.0,粟島,54012,粟島,アワシマ,38.465,139.25333333333333,4
12,1190,上富良野,a,上川地方,19.0,1.9,8.0,10,1.0,上富良野,12596,上富良野,カミフラノ,43.455,142.465,220
32,1463,脇神,a,秋田県,19.0,1.9,6.0,10,1.0,脇神,32181,脇神,ワキガミ：大館能代空港,40.19166666666667,140.37166666666667,84
71,1242,蒲生田,a,徳島県,19.0,1.9,7.0,10,1.0,蒲生田,71231,蒲生田,カモダ,33.836666666666666,134.74166666666667,10
33,47512,大船渡,s,岩手県,19.0,1.9,9.0,10,1.0,大船渡,33877,大船渡,オオフナト,39.06333333333333,141.71333333333334,37
20,0117,池田,a,十勝地方,19.0,1.9,7.0,10,1.0,池田,20441,池田,イケダ,42.92,143.45833333333334,42
87,1135,古江,a,宮崎県,19.0,1.9,8.0,10,1.0,古江,87066,古江,フルエ,32.711666666666666,131.82,14
64,0630,針,a,奈良県,19.0,1.9,7.0,10,1.0,針,64041,針,ハリ,34.605,135.95166666666665,468
34,1030,塩釜,a,宮城県,19.0,1.9,9.0,10,1.0,塩釜,34331,塩釜,シオガマ,38.33833333333333,141.01333333333332,105
20,1286,糠内,a,十勝地方,19.0,1.9,6.0,10,1.0,糠内,20556,糠内,ヌカナイ,42.78666666666667,143.32833333333335,70
20,0115,芽室,a,十勝地方,18.0,1.8,5.0,10,1.0,芽室,20421,芽室,メムロ,42.9,143.04333333333332,90
54,47602,相川,s,新潟県,18.0,1.8,9.0,10,1.0,相川,54157,相川,アイカワ,38.028333333333336,138.24,6
36,1034,広野,a,福島県,18.0,1.8,4.0,10,1.0,広野,36611,広野,ヒロノ,37.233333333333334,141.0,43
46,1443,辻堂,a,神奈川県,18.0,1.8,5.0,10,1.0,辻堂,46141,辻堂,ツジドウ,35.32,139.45,5
50,1244,磐田,a,静岡県,18.0,1.8,7.0,10,1.0,磐田,50536,磐田,イワタ,34.69166666666667,137.88,1
32,1050,大正寺,a,秋田県,18.0,1.8,9.0,10,1.0,大正寺,32496,大正寺,ダイショウジ,39.526666666666664,140.23333333333332,20
63,0625,明石,a,兵庫県,17.0,1.7,5.0,10,1.0,明石,63496,明石,アカシ,34.68666666666667,134.87666666666667,3
50,0442,富士,a,静岡県,17.0,1.7,4.0,10,1.0,富士,50196,富士,フジ,35.185,138.66333333333333,66
12,0021,富良野,a,上川地方,17.0,1.7,7.0,10,1.0,富良野,12626,富良野,フラノ,43.333333333333336,142.4,174
33,0235,若柳,a,岩手県,17.0,1.7,6.0,10,1.0,若柳,33776,若柳,ワカヤナギ,39.14,141.06333333333333,97
34,0247,古川,a,宮城県,17.0,1.7,7.0,10,1.0,古川,34216,古川,フルカワ,38.598333333333336,140.91166666666666,28
73,0739,長浜,a,愛媛県,17.0,1.7,3.0,10,1.0,長浜,73256,長浜,ナガハマ,33.61666666666667,132.48,4
32,0192,岩見三内,a,秋田県,17.0,1.7,8.0,10,1.0,岩見三内,32407,岩見三内,イワミサンナイ,39.70666666666666,140.28666666666666,41
35,0910,向町,a,山形県,17.0,1.7,6.0,10,1.0,向町,35176,向町,ムカイマチ,38.75833333333333,140.51666666666668,212
50,1335,菊川牧之原,a,静岡県,17.0,1.7,7.0,10,1.0,菊川牧之原,50476,菊川牧之原,キクガワマキノハラ,34.785,138.13833333333332,191
32,0199,にかほ,a,秋田県,16.0,1.6,8.0,10,1.0,にかほ,32616,にかほ,ニカホ,39.255,139.91333333333333,7
17,0069,遠軽,a,網走・北見・紋別地方,16.0,1.6,8.0,10,1.0,遠軽,17306,遠軽,エンガル,44.053333333333335,143.54,80
35,1039,尾花沢,a,山形県,15.0,1.5,5.0,10,1.0,尾花沢,35231,尾花沢,オバナザワ,38.608333333333334,140.41166666666666,106
51,1555,セントレア,a,愛知県,15.0,1.5,5.0,10,1.0,セントレア,51261,セントレア,セントレア：中部国際空港,34.858333333333334,136.805,4
55,0553,上市,a,富山県,15.0,1.5,3.0,10,1.0,上市,55166,上市,カミイチ,36.67,137.42333333333335,296
31,47575,青森,s,青森県,15.0,1.5,9.0,10,1.0,青森,31312,青森,アオモリ,40.821666666666665,140.76833333333335,3
12,47407,旭川,s,上川地方,15.0,1.5,10.0,10,1.0,旭川,12442,旭川,アサヒカワ,43.75666666666667,142.37166666666667,120
31,0169,三沢,a,青森県,15.0,1.5,7.0,10,1.0,三沢,31506,三沢,ミサワ,40.675,141.375,39
34,1464,名取,a,宮城県,15.0,1.5,3.0,10,1.0,名取,34436,名取,ナトリ：仙台空港,38.138333333333335,140.91666666666666,2
33,0209,久慈,a,岩手県,15.0,1.5,6.0,10,1.0,久慈,33146,久慈,クジ,40.16833333333334,141.74833333333333,13
36,0294,船引,a,福島県,14.0,1.4,9.0,10,1.0,船引,36391,船引,フネヒキ,37.435,140.57666666666665,421
32,0185,鹿角,a,秋田県,14.0,1.4,5.0,10,1.0,鹿角,32146,鹿角,カヅノ,40.215,140.78666666666666,123
17,0066,滝上,a,網走・北見・紋別地方,14.0,1.4,6.0,10,1.0,滝上,17196,滝上,タキノウエ,44.17666666666667,143.06166666666667,165
17,0072,生田原,a,網走・北見・紋別地方,14.0,1.4,4.0,10,1.0,生田原,17501,生田原,イクタハラ,43.916666666666664,143.53166666666667,199
88,1296,喜界島,a,鹿児島県,14.0,1.4,8.0,10,1.0,喜界島,88851,喜界島,キカイジマ：喜界空港,28.32,129.92666666666668,5
32,0202,湯沢,a,秋田県,14.0,1.4,8.0,10,1.0,湯沢,32691,湯沢,ユザワ,39.18666666666667,140.46333333333334,74
33,1123,普代,a,岩手県,14.0,1.4,6.0,10,1.0,普代,33206,普代,フダイ,40.00333333333333,141.88333333333333,8
36,1293,茂庭,a,福島県,14.0,1.4,7.0,10,1.0,茂庭,36056,茂庭,モニワ,37.891666666666666,140.43666666666667,200
35,0260,差首鍋,a,山形県,14.0,1.4,4.0,10,1.0,差首鍋,35071,差首鍋,サスナベ,38.91833333333334,140.2,88
84,47800,厳原,s,長崎県,14.0,1.4,5.0,10,1.0,厳原,84072,厳原,イヅハラ,34.196666666666665,129.29166666666666,5
12,1184,東川,a,上川地方,14.0,1.4,9.0,10,1.0,東川,12451,東川,ヒガシカワ,43.70166666666667,142.50833333333333,215
88,47909,名瀬,s,鹿児島県,14.0,1.4,13.0,10,1.0,名瀬,88837,名瀬,ナゼ,28.385,129.49333333333334,3
84,1479,上大津,a,長崎県,14.0,1.4,14.0,10,1.0,上大津,84537,上大津,カミオオヅ：福江空港,32.665,128.83166666666668,77
13,1217,達布,a,留萌地方,14.0,1.4,10.0,10,1.0,達布,13261,達布,タップ,44.04833333333333,141.85666666666665,30
88,1136,田代,a,鹿児島県,14.0,1.4,11.0,10,1.0,田代,88536,田代,タシロ,31.198333333333334,130.84333333333333,182
32,0200,矢島,a,秋田県,13.0,1.3,5.0,10,1.0,矢島,32626,矢島,ヤシマ,39.235,140.13666666666666,46
48,1022,南木曽,a,長野県,13.0,1.3,6.0,10,1.0,南木曽,48717,南木曽,ナギソ,35.61,137.62,560
34,0242,気仙沼,a,宮城県,13.0,1.3,7.0,10,1.0,気仙沼,34026,気仙沼,ケセンヌマ,38.906666666666666,141.55666666666667,62
48,1300,立科,a,長野県,13.0,1.3,3.0,10,1.0,立科,48381,立科,タテシナ,36.27166666666667,138.31333333333333,715
33,0206,軽米,a,岩手県,13.0,1.3,6.0,10,1.0,軽米,33026,軽米,カルマイ,40.325,141.46666666666667,148
45,47672,館山,s,千葉県,13.0,1.3,6.0,10,1.0,館山,45401,館山,タテヤマ,34.986666666666665,139.865,6
88,47831,枕崎,s,鹿児島県,13.0,1.3,8.0,10,1.0,枕崎,88466,枕崎,マクラザキ,31.27166666666667,130.29166666666666,30
34,47592,石巻,s,宮城県,13.0,1.3,6.0,10,1.0,石巻,34292,石巻,イシノマキ,38.42666666666667,141.29833333333335,43
44,0365,小河内,a,東京都,13.0,1.3,4.0,10,1.0,小河内,44046,小河内,オゴウチ,35.791666666666664,139.05,530
20,1204,駒場,a,十勝地方,13.0,1.3,4.0,10,1.0,駒場,20371,駒場,コマバ,43.05,143.18333333333334,112
34,1626,女川,a,宮城県,13.0,1.3,6.0,10,1.0,女川,34296,女川,オナガワ,38.446666666666665,141.45,38
86,0833,南小国,a,熊本県,12.0,1.2,3.0,10,1.0,南小国,86066,南小国,ミナミオグニ,33.10333333333333,131.06666666666666,448
31,0175,碇ケ関,a,青森県,12.0,1.2,6.0,10,1.0,碇ケ関,31646,碇ケ関,イカリガセキ,40.48166666666667,140.62,135
31,47581,八戸,s,青森県,12.0,1.2,8.0,10,1.0,八戸,31602,八戸,ハチノヘ,40.526666666666664,141.52166666666668,27
56,1544,三井,a,石川県,12.0,1.2,3.0,10,1.0,三井,56093,三井,ミイ：能登空港,37.29333333333334,136.96166666666667,219
42,1019,みなかみ,a,群馬県,12.0,1.2,6.0,10,1.0,みなかみ,42091,みなかみ,ミナカミ,36.77333333333333,138.965,524
40,1011,日立,a,茨城県,12.0,1.2,4.0,10,1.0,日立,40136,日立,ヒタチ,36.58,140.645,34
20,0118,浦幌,a,十勝地方,12.0,1.2,4.0,10,1.0,浦幌,20506,浦幌,ウラホロ,42.80833333333333,143.65666666666667,20
91,1354,波照間,a,沖縄県,12.0,1.2,5.0,10,1.0,波照間,94116,波照間,ハテルマ,24.055,123.76666666666667,38
81,0779,安下庄,a,山口県,12.0,1.2,8.0,10,1.0,安下庄,81486,安下庄,アゲノショウ,33.903333333333336,132.29333333333332,5
71,1252,京上,a,徳島県,12.0,1.2,7.0,10,1.0,京上,,,,,,
20,1211,更別,a,十勝地方,11.0,1.1,3.0,10,1.0,更別,20606,更別,サラベツ,42.651666666666664,143.195,185
17,0075,小清水,a,網走・北見・紋別地方,11.0,1.1,6.0,10,1.0,小清水,17546,小清水,コシミズ,43.84166666666667,144.485,52
36,1044,金山,a,福島県,11.0,1.1,9.0,10,1.0,金山,36342,金山,カネヤマ,37.473333333333336,139.52833333333334,296
36,47597,白河,s,福島県,11.0,1.1,3.0,10,1.0,白河,36667,白河,シラカワ,37.13166666666667,140.215,355
74,0756,須崎,a,高知県,11.0,1.1,5.0,10,1.0,須崎,74311,須崎,スサキ,33.385,133.27666666666667,4
52,1308,河合,a,岐阜県,11.0,1.1,3.0,10,1.0,河合,52041,河合,カワイ,36.305,137.1,471
91,47936,那覇,s,沖縄県,10.0,1.0,8.0,10,1.0,那覇,91197,那覇,ナハ,26.206666666666667,127.68666666666667,28
84,1670,脇岬,a,長崎県,10.0,2.0,4.0,5,0.5,脇岬,84597,脇岬,ワキミサキ,32.58166666666666,129.77666666666667,4
17,0076,斜里,a,網走・北見・紋別地方,10.0,1.0,5.0,10,1.0,斜里,17561,斜里,シャリ,43.885,144.7,15
36,47598,小名浜,s,福島県,10.0,1.0,5.0,10,1.0,小名浜,36846,小名浜,オナハマ,36.946666666666665,140.90333333333334,3
54,0540,能生,a,新潟県,10.0,1.0,3.0,10,1.0,能生,54721,能生,ノウ,37.083333333333336,138.02333333333334,55
83,0796,武蔵,a,大分県,10.0,1.0,3.0,10,1.0,武蔵,83126,武蔵,ムサシ：大分空港,33.47833333333333,131.73666666666668,5
33,1628,新町,a,岩手県,10.0,1.6666666666666667,5.0,6,0.6,新町,,,,,,
36,0301,南郷,a,福島県,10.0,1.0,8.0,10,1.0,南郷,36536,南郷,ナンゴウ,37.265,139.53666666666666,494
17,0068,常呂,a,網走・北見・紋別地方,9.0,0.9,3.0,10,1.0,常呂,17246,常呂,トコロ,44.115,144.03666666666666,3
15,47413,岩見沢,s,空知地方,9.0,0.9,4.0,10,1.0,岩見沢,15356,岩見沢,イワミザワ,43.211666666666666,141.785,42
68,1321,弥栄,a,島根県,9.0,0.9,2.0,10,1.0,弥栄,68431,弥栄,ヤサカ,34.776666666666664,132.10833333333332,380
12,1191,江丹別,a,上川地方,9.0,0.9,9.0,10,1.0,江丹別,12386,江丹別,エタンベツ,43.87,142.26,140
33,1219,山形,a,岩手県,9.0,0.9,5.0,10,1.0,山形,33136,山形,ヤマガタ,40.14833333333333,141.57166666666666,290
40,1661,常総,a,茨城県,9.0,3.0,5.0,3,0.3,常総,,,,,,
74,0755,安芸,a,高知県,9.0,0.9,3.0,10,1.0,安芸,74271,安芸,アキ,33.48833333333334,133.93333333333334,6
86,1660,南阿蘇,a,熊本県,9.0,0.9,4.0,10,1.0,南阿蘇,86157,南阿蘇,ミナミアソ,32.83166666666666,131.01333333333332,394
32,0194,田沢湖,a,秋田県,9.0,0.9,3.0,10,1.0,田沢湖,32476,田沢湖,タザワコ,39.69833333333333,140.73166666666665,230
68,1307,海士,a,島根県,9.0,0.9,2.0,10,1.0,海士,68056,海士,アマ,36.096666666666664,133.09666666666666,3
74,1476,南国日章,a,高知県,9.0,0.9,3.0,10,1.0,南国日章,74188,南国日章,ナンコクニッショウ：高知空港,33.545,133.66833333333332,9
33,1032,好摩,a,岩手県,9.0,0.9,4.0,10,1.0,好摩,33296,好摩,コウマ,39.86833333333333,141.16666666666666,205
36,1633,新地,a,福島県,8.0,1.3333333333333333,5.0,6,0.6,新地,,,,,,
14,47412,札幌,s,石狩地方,8.0,0.8,3.0,10,1.0,札幌,14163,札幌,サッポロ,43.06,141.32833333333335,17
20,0113,新得,a,十勝地方,8.0,0.8,3.0,10,1.0,新得,20356,新得,シントク,43.07666666666667,142.84,178
34,1630,桃生,a,宮城県,8.0,1.3333333333333333,3.0,6,0.6,桃生,,,,,,
46,0392,三浦,a,神奈川県,8.0,0.8,3.0,10,1.0,三浦,46211,三浦,ミウラ,35.178333333333335,139.63,42
91,1534,北原,a,沖縄県,8.0,0.8,5.0,10,1.0,北原,91141,北原,キタハラ：久米島空港,26.363333333333333,126.71333333333334,7
12,1047,朝日,a,上川地方,8.0,0.8,5.0,10,1.0,朝日,12266,朝日,アサヒ,44.11833333333333,142.595,225
14,0031,山口,a,石狩地方,8.0,0.8,3.0,10,1.0,山口,14116,山口,ヤマグチ,43.14833333333333,141.22166666666666,5
88,1542,天城,a,鹿児島県,8.0,0.8,6.0,10,1.0,天城,88931,天城,アマギ：徳之島空港,27.835,128.88,2
12,1048,比布,a,上川地方,8.0,0.8,5.0,10,1.0,比布,12396,比布,ピップ,43.87,142.47,164
15,0999,月形,a,空知地方,8.0,0.8,5.0,10,1.0,月形,15311,月形,ツキガタ,43.33,141.61666666666667,50
91,1482,安次嶺,a,沖縄県,8.0,0.8,8.0,10,1.0,安次嶺,91236,安次嶺,アシミネ：那覇空港,26.19333333333333,127.63833333333334,3
41,1334,塩谷,a,栃木県,8.0,0.8,5.0,10,1.0,塩谷,41181,塩谷,シオヤ,36.75666666666667,139.88333333333333,225
20,1510,帯広泉,a,十勝地方,7.0,0.7,3.0,10,1.0,帯広泉,20551,帯広泉,オビヒロイズミ：帯広空港,42.733333333333334,143.21666666666667,149
33,1212,小本,a,岩手県,7.0,0.7,4.0,10,1.0,小本,33336,小本,オモト,39.846666666666664,141.96333333333334,3
91,47917,西表島,s,沖縄県,7.0,0.7,6.0,10,1.0,西表島,94062,西表島,イリオモテジマ,24.426666666666666,123.765,10
15,0043,芦別,a,空知地方,7.0,0.7,5.0,10,1.0,芦別,15251,芦別,アシベツ,43.52,142.19,91
41,0329,黒磯,a,栃木県,7.0,0.7,2.0,10,1.0,黒磯,41091,黒磯,クロイソ,36.98166666666667,140.01833333333335,343
